START DATE,END DATE,SUBJECT,START TIME (PT),START TIME (MT),START TIME (CT),START TIME (ET),END TIME (PT),END TIME (MT),END TIME (CT),END TIME (ET),SHOW TIME AS,DESCRIPTION,,,,AWAY,HOM E
1/23/2013,1/23/2013,NBA: Pacers @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Pacers @ Trail Blazers,Indiana at Portland,,Pacers , Trail Blazers
11/7/2012,11/7/2012,NBA: Pistons @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Pistons @ Kings,Detroit at Sacramento,,Pistons , Kings
11/2/2012,11/2/2012,NBA: Pistons @ Suns     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Pistons @ Suns,Detroit at Phoenix,,Pistons , Suns
3/16/2013,3/16/2013,NBA: Pistons @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Pistons @ Trail Blazers,Detroit at Portland,,Pistons , Trail Blazers
12/5/2012,12/5/2012,NBA: Raptors @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Raptors @ Kings,Toronto at Sacramento,,Raptors , Kings
12/10/2012,12/10/2012,NBA: Raptors @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Raptors @ Trail Blazers,Toronto at Portland,,Raptors , Trail Blazers
4/3/2013,4/3/2013,NBA: Rockets @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Rockets @ Kings,Houston at Sacramento,,Rockets , Kings
4/15/2013,4/15/2013,NBA: Rockets @ Suns     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Rockets @ Suns,Houston at Phoenix,,Rockets , Suns
4/5/2013,4/5/2013,NBA: Rockets @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Rockets @ Trail Blazers,Houston at Portland,,Rockets , Trail Blazers
11/16/2012,11/16/2012,NBA: Rockets @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Rockets @ Trail Blazers,Houston at Portland,,Rockets , Trail Blazers
2/19/2013,2/19/2013,NBA: Spurs @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Spurs @ Kings,San Antonio at Sacramento,,Spurs , Kings
11/9/2012,11/9/2012,NBA: Spurs @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Spurs @ Kings,San Antonio at Sacramento,,Spurs , Kings
11/10/2012,11/10/2012,NBA: Spurs @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Spurs @ Trail Blazers,San Antonio at Portland,,Spurs , Trail Blazers
1/23/2013,1/23/2013,NBA: Suns @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Suns @ Kings,Phoenix at Sacramento,,Suns , Kings
3/8/2013,3/8/2013,NBA: Suns @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Suns @ Kings,Phoenix at Sacramento,,Suns , Kings
10/10/2012,10/10/2012,NBA: Suns @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Suns @ Kings,Phoenix at Sacramento,,Suns , Kings
2/19/2013,2/19/2013,NBA: Suns @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Suns @ Trail Blazers,Phoenix at Portland,,Suns , Trail Blazers
12/22/2012,12/22/2012,NBA: Suns @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Suns @ Trail Blazers,Phoenix at Portland,,Suns , Trail Blazers
1/25/2013,1/25/2013,NBA: Thunder @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Thunder @ Kings,Oklahoma City at Sacramento,,Thunder , Kings
3/21/2013,3/21/2013,NBA: Timberwolves @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Timberwolves @ Kings,Minnesota at Sacramento,,Timberwolves , Kings
11/27/2012,11/27/2012,NBA: Timberwolves @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Timberwolves @ Kings,Minnesota at Sacramento,,Timberwolves , Kings
3/22/2013,3/22/2013,NBA: Timberwolves @ Suns     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Timberwolves @ Suns,Minnesota at Phoenix,,Timberwolves , Suns
11/23/2012,11/23/2012,NBA: Timberwolves @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Timberwolves @ Trail Blazers,Minnesota at Portland,,Timberwolves , Trail Blazers
10/15/2012,10/15/2012,NBA: Trail Blazers @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Trail Blazers @ Kings,Portland at Sacramento,,Trail Blazers , Kings
11/13/2012,11/13/2012,NBA: Trail Blazers @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Trail Blazers @ Kings,Portland at Sacramento,,Trail Blazers , Kings
10/10/2012,10/10/2012,NBA: Trail Blazers @ Lakers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Trail Blazers @ Lakers,Portland at LA Lakers,,Trail Blazers , Lakers
10/12/2012,10/12/2012,NBA: Trail Blazers @ Suns     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Trail Blazers @ Suns,Portland at Phoenix,,Trail Blazers , Suns
10/17/2012,10/17/2012,NBA: Warriors @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Warriors @ Kings,Golden State at Sacramento,,Warriors , Kings
11/5/2012,11/5/2012,NBA: Warriors @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Warriors @ Kings,Golden State at Sacramento,,Warriors , Kings
12/19/2012,12/19/2012,NBA: Warriors @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Warriors @ Kings,Golden State at Sacramento,,Warriors , Kings
10/7/2012,10/7/2012,NBA: Warriors @ Lakers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Warriors @ Lakers,Golden State at LA Lakers,,Warriors , Lakers
4/5/2013,4/5/2013,NBA: Warriors @ Suns     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Warriors @ Suns,Golden State at Phoenix,,Warriors , Suns
10/31/2012,10/31/2012,NBA: Warriors @ Suns     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Warriors @ Suns,Golden State at Phoenix,,Warriors , Suns
10/19/2012,10/19/2012,NBA: Warriors @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Warriors @ Trail Blazers,Golden State at Portland,,Warriors , Trail Blazers
1/16/2013,1/16/2013,NBA: Wizards @ Kings     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Wizards @ Kings,Washington at Sacramento,,Wizards , Kings
3/20/2013,3/20/2013,NBA: Wizards @ Suns     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Wizards @ Suns,Washington at Phoenix,,Wizards , Suns
1/21/2013,1/21/2013,NBA: Wizards @ Trail Blazers     ,7:00 PM,8:00 PM,9:00 PM,10:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,FREE,www.MySportsCal.com,Wizards @ Trail Blazers,Washington at Portland,,Wizards , Trail Blazers
3/27/2013,3/27/2013,NBA: Nets @ Trail Blazers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Nets @ Trail Blazers,Brooklyn at Portland,[ESPN],Nets , Trail Blazers
2/8/2013,2/8/2013,NBA: Bulls @ Jazz     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Bulls @ Jazz,Chicago at Utah,[ESPN],Bulls , Jazz
2/20/2013,2/20/2013,NBA: Celtics @ Lakers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Celtics @ Lakers,Boston at LA Lakers,[ESPN],Celtics , Lakers
11/2/2012,11/2/2012,NBA: Clippers @ Lakers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Clippers @ Lakers,LA Clippers at LA Lakers,[ESPN],Clippers , Lakers
4/5/2013,4/5/2013,NBA: Grizzlies @ Lakers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Grizzlies @ Lakers,Memphis at LA Lakers,[ESPN],Grizzlies , Lakers
12/14/2012,12/14/2012,NBA: Grizzlies @ Nuggets     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Grizzlies @ Nuggets,Memphis at Denver,[ESPN],Grizzlies , Nuggets
11/9/2012,11/9/2012,NBA: Jazz @ Nuggets     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Jazz @ Nuggets,Utah at Denver,[ESPN],Jazz , Nuggets
1/4/2013,1/4/2013,NBA: Lakers @ Clippers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Lakers @ Clippers,LA Lakers at LA Clippers,[ESPN],Lakers , Clippers
1/30/2013,1/30/2013,NBA: Lakers @ Suns     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Lakers @ Suns,LA Lakers at Phoenix,[ESPN],Lakers , Suns
1/9/2013,1/9/2013,NBA: Mavericks @ Clippers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Mavericks @ Clippers,Dallas at LA Clippers,[ESPN],Mavericks , Clippers
12/5/2012,12/5/2012,NBA: Mavericks @ Clippers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Mavericks @ Clippers,Dallas at LA Clippers,[ESPN],Mavericks , Clippers
11/14/2012,11/14/2012,NBA: Heat @ Clippers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Heat @ Clippers,Miami at LA Clippers,[ESPN],Heat , Clippers
1/16/2013,1/16/2013,NBA: Heat @ Warriors     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Heat @ Warriors,Miami at Golden State,[ESPN],Heat , Warriors
3/18/2013,3/18/2013,NBA: Knicks @ Jazz     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Knicks @ Jazz,New York at Utah,[ESPN],Knicks , Jazz
3/13/2013,3/13/2013,NBA: Knicks @ Nuggets     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Knicks @ Nuggets,New York at Denver,[ESPN],Knicks , Nuggets
12/25/2012,12/25/2012,NBA: Nuggets @ Clippers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Nuggets @ Clippers,Denver at LA Clippers,[ESPN],Nuggets , Clippers
11/30/2012,11/30/2012,NBA: Nuggets @ Lakers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Nuggets @ Lakers,Denver at LA Lakers,[ESPN],Nuggets , Lakers
10/26/2012,10/26/2012,NBA: Nuggets @ Suns     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Nuggets @ Suns,Denver at Phoenix,[ESPN],Nuggets , Suns
2/27/2013,2/27/2013,NBA: Nuggets @ Trail Blazers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Nuggets @ Trail Blazers,Denver at Portland,[ESPN],Nuggets , Trail Blazers
3/8/2013,3/8/2013,NBA: Rockets @ Warriors     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Rockets @ Warriors,Houston at Golden State,[ESPN],Rockets , Warriors
11/7/2012,11/7/2012,NBA: Spurs @ Clippers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Spurs @ Clippers,San Antonio at LA Clippers,[ESPN],Spurs , Clippers
12/12/2012,12/12/2012,NBA: Spurs @ Jazz     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Spurs @ Jazz,San Antonio at Utah,[ESPN],Spurs , Jazz
4/10/2013,4/10/2013,NBA: Spurs @ Nuggets     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Spurs @ Nuggets,San Antonio at Denver,[ESPN],Spurs , Nuggets
2/22/2013,2/22/2013,NBA: Spurs @ Warriors     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Spurs @ Warriors,San Antonio at Golden State,[ESPN],Spurs , Warriors
1/11/2013,1/11/2013,NBA: Thunder @ Lakers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Thunder @ Lakers,Oklahoma City at LA Lakers,[ESPN],Thunder , Lakers
3/1/2013,3/1/2013,NBA: Thunder @ Nuggets     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Thunder @ Nuggets,Oklahoma City at Denver,[ESPN],Thunder , Nuggets
4/17/2013,4/17/2013,NBA: Warriors @ Trail Blazers     [ESPN],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Warriors @ Trail Blazers,Golden State at Portland,[ESPN],Warriors , Trail Blazers
3/9/2013,3/9/2013,NBA: Bucks @ Warriors     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Bucks @ Warriors,Milwaukee at Golden State,[NBATV],Bucks , Warriors
3/15/2013,3/15/2013,NBA: Bulls @ Warriors     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Bulls @ Warriors,Chicago at Golden State,[NBATV],Bulls , Warriors
12/29/2012,12/29/2012,NBA: Celtics @ Warriors     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Celtics @ Warriors,Boston at Golden State,[NBATV],Celtics , Warriors
12/1/2012,12/1/2012,NBA: Kings @ Clippers     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Kings @ Clippers,Sacramento at LA Clippers,[NBATV],Kings , Clippers
10/31/2012,10/31/2012,NBA: Lakers @ Trail Blazers     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Lakers @ Trail Blazers,LA Lakers at Portland,[NBATV],Lakers , Trail Blazers
3/25/2013,3/25/2013,NBA: Lakers @ Warriors     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Lakers @ Warriors,LA Lakers at Golden State,[NBATV],Lakers , Warriors
4/1/2013,4/1/2013,NBA: Pacers @ Clippers     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Pacers @ Clippers,Indiana at LA Clippers,[NBATV],Pacers , Clippers
2/13/2013,2/13/2013,NBA: Rockets @ Clippers     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Rockets @ Clippers,Houston at LA Clippers,[NBATV],Rockets , Clippers
4/15/2013,4/15/2013,NBA: Spurs @ Warriors     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Spurs @ Warriors,San Antonio at Golden State,[NBATV],Spurs , Warriors
11/28/2012,11/28/2012,NBA: Timberwolves @ Clippers     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Timberwolves @ Clippers,Minnesota at LA Clippers,[NBATV],Timberwolves , Clippers
11/3/2012,11/3/2012,NBA: Warriors @ Clippers     [NBATV],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Warriors @ Clippers,Golden State at LA Clippers,[NBATV],Warriors , Clippers
2/7/2013,2/7/2013,NBA: Bulls @ Nuggets     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Bulls @ Nuggets,Chicago at Denver,[TNT],Bulls , Nuggets
12/27/2012,12/27/2012,NBA: Celtics @ Clippers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Celtics @ Clippers,Boston at LA Clippers,[TNT],Celtics , Clippers
2/14/2013,2/14/2013,NBA: Clippers @ Lakers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Clippers @ Lakers,LA Clippers at LA Lakers,[TNT],Clippers , Lakers
3/7/2013,3/7/2013,NBA: Clippers @ Nuggets     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Clippers @ Nuggets,LA Clippers at Denver,[TNT],Clippers , Nuggets
1/24/2013,1/24/2013,NBA: Clippers @ Suns     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Clippers @ Suns,LA Clippers at Phoenix,[TNT],Clippers , Suns
11/8/2012,11/8/2012,NBA: Clippers @ Trail Blazers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Clippers @ Trail Blazers,LA Clippers at Portland,[TNT],Clippers , Trail Blazers
4/2/2013,4/2/2013,NBA: Mavericks @ Lakers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Mavericks @ Lakers,Dallas at LA Lakers,[TNT],Mavericks , Lakers
10/30/2012,10/30/2012,NBA: Mavericks @ Lakers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Mavericks @ Lakers,Dallas at LA Lakers,[TNT],Mavericks , Lakers
12/6/2012,12/6/2012,NBA: Mavericks @ Suns     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Mavericks @ Suns,Dallas at Phoenix,[TNT],Mavericks , Suns
1/31/2013,1/31/2013,NBA: Mavericks @ Warriors     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Mavericks @ Warriors,Dallas at Golden State,[TNT],Mavericks , Warriors
1/17/2013,1/17/2013,NBA: Heat @ Lakers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Heat @ Lakers,Miami at LA Lakers,[TNT],Heat , Lakers
11/15/2012,11/15/2012,NBA: Heat @ Nuggets     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Heat @ Nuggets,Miami at Denver,[TNT],Heat , Nuggets
1/10/2013,1/10/2013,NBA: Heat @ Trail Blazers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Heat @ Trail Blazers,Miami at Portland,[TNT],Heat , Trail Blazers
3/14/2013,3/14/2013,NBA: Knicks @ Trail Blazers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Knicks @ Trail Blazers,New York at Portland,[TNT],Knicks , Trail Blazers
11/29/2012,11/29/2012,NBA: Nuggets @ Warriors     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Nuggets @ Warriors,Denver at Golden State,[TNT],Nuggets , Warriors
2/21/2013,2/21/2013,NBA: Spurs @ Clippers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Spurs @ Clippers,San Antonio at LA Clippers,[TNT],Spurs , Clippers
12/13/2012,12/13/2012,NBA: Spurs @ Trail Blazers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Spurs @ Trail Blazers,San Antonio at Portland,[TNT],Spurs , Trail Blazers
4/11/2013,4/11/2013,NBA: Thunder @ Warriors     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Thunder @ Warriors,Oklahoma City at Golden State,[TNT],Thunder , Warriors
2/28/2013,2/28/2013,NBA: Timberwolves @ Lakers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Timberwolves @ Lakers,Minnesota at LA Lakers,[TNT],Timberwolves , Lakers
4/16/2013,4/16/2013,NBA: Trail Blazers @ Clippers     [TNT],7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,Trail Blazers @ Clippers,Portland at LA Clippers,[TNT],Trail Blazers , Clippers
3/20/2013,3/20/2013,NBA: 76ers @ Clippers     ,7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,76ers @ Clippers,Philadelphia at LA Clippers,,76ers , Clippers
1/1/2013,1/1/2013,NBA: 76ers @ Lakers     ,7:30 PM,8:30 PM,9:30 PM,10:30 PM,9:30 PM,10:30 PM,11:30 PM,11:59 PM,FREE,www.MySportsCal.com,76ers @ Lakers,Philadelphia at LA Lakers,,76ers , Lakers
